"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"568",17443,"DUKE REGIONAL HOSPITAL",340155,"NC","AMI",251,NA,1.022,15.7992,15.4594,41,"07/01/2014","06/30/2017","3643 N ROXBORO ROAD","DURHAM",27704,"DURHAM",9196201078,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","DURHAM","Point",-78.897037,36.037439,"3643 N ROXBORO ROAD",27704,"NC",NA,NA,NA,NA,NA,NA,NA
"569",17444,"DUKE REGIONAL HOSPITAL",340155,"NC","CABG",NA,"5 - Results are not available for this reporting period.",1.0345,12.1921,11.7853,NA,"07/01/2014","06/30/2017","3643 N ROXBORO ROAD","DURHAM",27704,"DURHAM",9196201078,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","DURHAM","Point",-78.897037,36.037439,"3643 N ROXBORO ROAD",27704,"NC",NA,NA,NA,NA,NA,NA,NA
"570",17445,"DUKE REGIONAL HOSPITAL",340155,"NC","COPD",399,NA,0.9727,19.3216,19.8646,75,"07/01/2014","06/30/2017","3643 N ROXBORO ROAD","DURHAM",27704,"DURHAM",9196201078,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","DURHAM","Point",-78.897037,36.037439,"3643 N ROXBORO ROAD",27704,"NC",NA,NA,NA,NA,NA,NA,NA
"571",17446,"DUKE REGIONAL HOSPITAL",340155,"NC","HF",554,NA,1.0178,21.4566,21.0815,120,"07/01/2014","06/30/2017","3643 N ROXBORO ROAD","DURHAM",27704,"DURHAM",9196201078,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","DURHAM","Point",-78.897037,36.037439,"3643 N ROXBORO ROAD",27704,"NC",NA,NA,NA,NA,NA,NA,NA
"572",17447,"DUKE REGIONAL HOSPITAL",340155,"NC","HIP_KNEE",813,NA,1.0349,4.2181,4.076,35,"07/01/2014","06/30/2017","3643 N ROXBORO ROAD","DURHAM",27704,"DURHAM",9196201078,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","DURHAM","Point",-78.897037,36.037439,"3643 N ROXBORO ROAD",27704,"NC",NA,NA,NA,NA,NA,NA,NA
"573",17448,"DUKE REGIONAL HOSPITAL",340155,"NC","PN",532,NA,0.9486,15.2487,16.0742,78,"07/01/2014","06/30/2017","3643 N ROXBORO ROAD","DURHAM",27704,"DURHAM",9196201078,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","DURHAM","Point",-78.897037,36.037439,"3643 N ROXBORO ROAD",27704,"NC",NA,NA,NA,NA,NA,NA,NA
"574",17785,"WEIRTON MEDICAL CENTER",510023,"WV","AMI",113,NA,1.0359,19.188,18.5236,24,"07/01/2014","06/30/2017","601 COLLIERS WAY","WEIRTON",26062,"HANCOCK",3047976000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Below the national average","Above the national average","Same as the national average","WEIRTON","Point",-80.529739,40.393726,"601 COLLIERS WAY",26062,"WV",NA,NA,NA,NA,NA,NA,NA
"575",17787,"WEIRTON MEDICAL CENTER",510023,"WV","COPD",307,NA,0.9996,20.5303,20.5379,63,"07/01/2014","06/30/2017","601 COLLIERS WAY","WEIRTON",26062,"HANCOCK",3047976000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Below the national average","Above the national average","Same as the national average","WEIRTON","Point",-80.529739,40.393726,"601 COLLIERS WAY",26062,"WV",NA,NA,NA,NA,NA,NA,NA
"576",17788,"WEIRTON MEDICAL CENTER",510023,"WV","HF",332,NA,1.0459,23.2133,22.1947,80,"07/01/2014","06/30/2017","601 COLLIERS WAY","WEIRTON",26062,"HANCOCK",3047976000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Below the national average","Above the national average","Same as the national average","WEIRTON","Point",-80.529739,40.393726,"601 COLLIERS WAY",26062,"WV",NA,NA,NA,NA,NA,NA,NA
"577",17789,"WEIRTON MEDICAL CENTER",510023,"WV","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.975,4.4989,4.614,NA,"07/01/2014","06/30/2017","601 COLLIERS WAY","WEIRTON",26062,"HANCOCK",3047976000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Below the national average","Above the national average","Same as the national average","WEIRTON","Point",-80.529739,40.393726,"601 COLLIERS WAY",26062,"WV",NA,NA,NA,NA,NA,NA,NA
"578",17790,"WEIRTON MEDICAL CENTER",510023,"WV","PN",692,NA,0.986,17.0307,17.2718,117,"07/01/2014","06/30/2017","601 COLLIERS WAY","WEIRTON",26062,"HANCOCK",3047976000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Below the national average","Below the national average","Above the national average","Same as the national average","WEIRTON","Point",-80.529739,40.393726,"601 COLLIERS WAY",26062,"WV",NA,NA,NA,NA,NA,NA,NA
"579",17799,"WETZEL COUNTY HOSPITAL",510072,"WV","COPD",NA,"5 - Results are not available for this reporting period.",1.0087,18.8673,18.705,NA,"07/01/2014","06/30/2017","#3 EAST BENJAMIN DRIVE","NEW MARTINSVILLE",26155,"WETZEL",3044558000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Same as the national average",NA,"NEW MARTINSVILLE",NA,NA,NA,"#3 EAST BENJAMIN DRIVE",26155,"WV",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"580",17802,"WETZEL COUNTY HOSPITAL",510072,"WV","PN",83,NA,0.9605,16.1243,16.7867,11,"07/01/2014","06/30/2017","#3 EAST BENJAMIN DRIVE","NEW MARTINSVILLE",26155,"WETZEL",3044558000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Same as the national average",NA,"NEW MARTINSVILLE",NA,NA,NA,"#3 EAST BENJAMIN DRIVE",26155,"WV",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"581",17909,"SOUTH CENTRAL KS  MED CENTER",170150,"KS","COPD",NA,"5 - Results are not available for this reporting period.",0.9376,15.0037,16.0016,NA,"07/01/2014","06/30/2017","6401 PATTERSON PARKWAY","ARKANSAS CITY",67005,"COWLEY",6204422500,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","ARKANSAS CITY","Point",-97.036568,37.134534,"6401 PATTERSON PARKWAY",67005,"KS",NA,NA,NA,NA,NA,NA,NA
"582",17910,"SOUTH CENTRAL KS  MED CENTER",170150,"KS","HF",NA,"5 - Results are not available for this reporting period.",0.9876,21.4903,21.761,NA,"07/01/2014","06/30/2017","6401 PATTERSON PARKWAY","ARKANSAS CITY",67005,"COWLEY",6204422500,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","ARKANSAS CITY","Point",-97.036568,37.134534,"6401 PATTERSON PARKWAY",67005,"KS",NA,NA,NA,NA,NA,NA,NA
"583",17912,"SOUTH CENTRAL KS  MED CENTER",170150,"KS","PN",140,NA,0.9984,14.3524,14.3757,20,"07/01/2014","06/30/2017","6401 PATTERSON PARKWAY","ARKANSAS CITY",67005,"COWLEY",6204422500,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","ARKANSAS CITY","Point",-97.036568,37.134534,"6401 PATTERSON PARKWAY",67005,"KS",NA,NA,NA,NA,NA,NA,NA
"584",17996,"UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL",60022,"CO","AMI",280,NA,1.0282,12.9813,12.6255,38,"07/01/2014","06/30/2017","1400 EAST BOULDER STREET","COLORADO SPRINGS",80909,"EL PASO",7193655000,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","COLORADO SPRINGS","Point",-104.799951,38.838812,"1400 EAST BOULDER STREET",80909,"CO",NA,NA,NA,NA,NA,NA,NA
"585",17997,"UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL",60022,"CO","CABG",126,NA,0.9818,13.0748,13.3168,16,"07/01/2014","06/30/2017","1400 EAST BOULDER STREET","COLORADO SPRINGS",80909,"EL PASO",7193655000,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","COLORADO SPRINGS","Point",-104.799951,38.838812,"1400 EAST BOULDER STREET",80909,"CO",NA,NA,NA,NA,NA,NA,NA
"586",17998,"UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL",60022,"CO","COPD",457,NA,0.9044,15.8119,17.4842,65,"07/01/2014","06/30/2017","1400 EAST BOULDER STREET","COLORADO SPRINGS",80909,"EL PASO",7193655000,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","COLORADO SPRINGS","Point",-104.799951,38.838812,"1400 EAST BOULDER STREET",80909,"CO",NA,NA,NA,NA,NA,NA,NA
"587",17999,"UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL",60022,"CO","HF",512,NA,0.8847,17.8961,20.2276,84,"07/01/2014","06/30/2017","1400 EAST BOULDER STREET","COLORADO SPRINGS",80909,"EL PASO",7193655000,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","COLORADO SPRINGS","Point",-104.799951,38.838812,"1400 EAST BOULDER STREET",80909,"CO",NA,NA,NA,NA,NA,NA,NA
"588",18000,"UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL",60022,"CO","HIP_KNEE",734,NA,0.9315,3.4674,3.7224,24,"07/01/2014","06/30/2017","1400 EAST BOULDER STREET","COLORADO SPRINGS",80909,"EL PASO",7193655000,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","COLORADO SPRINGS","Point",-104.799951,38.838812,"1400 EAST BOULDER STREET",80909,"CO",NA,NA,NA,NA,NA,NA,NA
"589",18001,"UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL",60022,"CO","PN",821,NA,0.9276,14.1753,15.2813,112,"07/01/2014","06/30/2017","1400 EAST BOULDER STREET","COLORADO SPRINGS",80909,"EL PASO",7193655000,"Acute Care Hospitals",TRUE,TRUE,4,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","COLORADO SPRINGS","Point",-104.799951,38.838812,"1400 EAST BOULDER STREET",80909,"CO",NA,NA,NA,NA,NA,NA,NA
"590",18185,"GEARY COMMUNITY HOSPITAL",170074,"KS","COPD",55,NA,1.0587,17.8649,16.8739,14,"07/01/2014","06/30/2017","1102 ST MARY'S ROAD","JUNCTION CITY",66441,"GEARY",7852384131,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","JUNCTION CITY","Point",-96.849798,39.013979,"1102 ST MARY'S ROAD",66441,"KS",NA,NA,NA,NA,NA,NA,NA
"591",18186,"GEARY COMMUNITY HOSPITAL",170074,"KS","HF",57,NA,0.9916,20.2372,20.4079,11,"07/01/2014","06/30/2017","1102 ST MARY'S ROAD","JUNCTION CITY",66441,"GEARY",7852384131,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","JUNCTION CITY","Point",-96.849798,39.013979,"1102 ST MARY'S ROAD",66441,"KS",NA,NA,NA,NA,NA,NA,NA
"592",18187,"GEARY COMMUNITY HOSPITAL",170074,"KS","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9691,3.7705,3.8906,NA,"07/01/2014","06/30/2017","1102 ST MARY'S ROAD","JUNCTION CITY",66441,"GEARY",7852384131,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","JUNCTION CITY","Point",-96.849798,39.013979,"1102 ST MARY'S ROAD",66441,"KS",NA,NA,NA,NA,NA,NA,NA
"593",18188,"GEARY COMMUNITY HOSPITAL",170074,"KS","PN",129,NA,1.0438,14.3638,13.7611,21,"07/01/2014","06/30/2017","1102 ST MARY'S ROAD","JUNCTION CITY",66441,"GEARY",7852384131,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","JUNCTION CITY","Point",-96.849798,39.013979,"1102 ST MARY'S ROAD",66441,"KS",NA,NA,NA,NA,NA,NA,NA
"594",18321,"SAMPSON REGIONAL MEDICAL CENTER",340024,"NC","COPD",148,NA,1.0684,23.4651,21.9624,40,"07/01/2014","06/30/2017","607 BEAMAN ST","CLINTON",28328,"SAMPSON",9105928511,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","CLINTON","Point",-78.323635,35.007783,"607 BEAMAN ST",28328,"NC",NA,NA,NA,NA,NA,NA,NA
"595",18322,"SAMPSON REGIONAL MEDICAL CENTER",340024,"NC","HF",264,NA,1.0986,24.176,22.0062,70,"07/01/2014","06/30/2017","607 BEAMAN ST","CLINTON",28328,"SAMPSON",9105928511,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","CLINTON","Point",-78.323635,35.007783,"607 BEAMAN ST",28328,"NC",NA,NA,NA,NA,NA,NA,NA
"596",18323,"SAMPSON REGIONAL MEDICAL CENTER",340024,"NC","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9681,3.8958,4.0241,NA,"07/01/2014","06/30/2017","607 BEAMAN ST","CLINTON",28328,"SAMPSON",9105928511,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","CLINTON","Point",-78.323635,35.007783,"607 BEAMAN ST",28328,"NC",NA,NA,NA,NA,NA,NA,NA
"597",18324,"SAMPSON REGIONAL MEDICAL CENTER",340024,"NC","PN",393,NA,1.0637,18.1322,17.0459,75,"07/01/2014","06/30/2017","607 BEAMAN ST","CLINTON",28328,"SAMPSON",9105928511,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","CLINTON","Point",-78.323635,35.007783,"607 BEAMAN ST",28328,"NC",NA,NA,NA,NA,NA,NA,NA
"598",18325,"HARDIN MEMORIAL HOSPITAL",180012,"KY","AMI",171,NA,0.9411,13.8744,14.7424,20,"07/01/2014","06/30/2017","913 NORTH DIXIE AVENUE","ELIZABETHTOWN",42701,"HARDIN",2707371212,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Below the national average","Below the national average","Same as the national average","ELIZABETHTOWN","Point",-85.875048,37.709917,"913 NORTH DIXIE AVENUE",42701,"KY",NA,NA,NA,NA,NA,NA,NA
