"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"827",14213,"TIFT REGIONAL MEDICAL CENTER",110095,"GA","COPD",306,NA,0.899,17.2699,19.2093,45,"07/01/2014","06/30/2017","901 E 18TH STREET","TIFTON",31793,"TIFT",2293827120,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","TIFTON","Point",-83.491076,31.470402,"901 E 18TH STREET",31793,"GA",NA,NA,NA,NA,NA,NA,NA
"828",14214,"TIFT REGIONAL MEDICAL CENTER",110095,"GA","HF",322,NA,0.9766,21.2805,21.7909,67,"07/01/2014","06/30/2017","901 E 18TH STREET","TIFTON",31793,"TIFT",2293827120,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","TIFTON","Point",-83.491076,31.470402,"901 E 18TH STREET",31793,"GA",NA,NA,NA,NA,NA,NA,NA
"829",14215,"TIFT REGIONAL MEDICAL CENTER",110095,"GA","HIP_KNEE",334,NA,0.9113,4.1682,4.5737,12,"07/01/2014","06/30/2017","901 E 18TH STREET","TIFTON",31793,"TIFT",2293827120,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","TIFTON","Point",-83.491076,31.470402,"901 E 18TH STREET",31793,"GA",NA,NA,NA,NA,NA,NA,NA
"830",14216,"TIFT REGIONAL MEDICAL CENTER",110095,"GA","PN",418,NA,0.7914,13.5587,17.1317,43,"07/01/2014","06/30/2017","901 E 18TH STREET","TIFTON",31793,"TIFT",2293827120,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","TIFTON","Point",-83.491076,31.470402,"901 E 18TH STREET",31793,"GA",NA,NA,NA,NA,NA,NA,NA
"831",14365,"CAMPBELL COUNTY MEMORIAL HOSPITAL",530002,"WY","AMI",NA,"5 - Results are not available for this reporting period.",0.982,11.2322,11.4384,NA,"07/01/2014","06/30/2017","501 SOUTH BURMA AVENUE","GILLETTE",82716,"CAMPBELL",3076881551,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","GILLETTE","Point",-105.519557,44.289846,"501 SOUTH BURMA AVENUE",82716,"WY",NA,NA,NA,NA,NA,NA,NA
"832",14367,"CAMPBELL COUNTY MEMORIAL HOSPITAL",530002,"WY","COPD",103,NA,0.9539,15.9149,16.6848,13,"07/01/2014","06/30/2017","501 SOUTH BURMA AVENUE","GILLETTE",82716,"CAMPBELL",3076881551,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","GILLETTE","Point",-105.519557,44.289846,"501 SOUTH BURMA AVENUE",82716,"WY",NA,NA,NA,NA,NA,NA,NA
"833",14368,"CAMPBELL COUNTY MEMORIAL HOSPITAL",530002,"WY","HF",106,NA,0.9664,18.9975,19.6576,18,"07/01/2014","06/30/2017","501 SOUTH BURMA AVENUE","GILLETTE",82716,"CAMPBELL",3076881551,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","GILLETTE","Point",-105.519557,44.289846,"501 SOUTH BURMA AVENUE",82716,"WY",NA,NA,NA,NA,NA,NA,NA
"834",14369,"CAMPBELL COUNTY MEMORIAL HOSPITAL",530002,"WY","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.1003,4.2004,3.8176,NA,"07/01/2014","06/30/2017","501 SOUTH BURMA AVENUE","GILLETTE",82716,"CAMPBELL",3076881551,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","GILLETTE","Point",-105.519557,44.289846,"501 SOUTH BURMA AVENUE",82716,"WY",NA,NA,NA,NA,NA,NA,NA
"835",14370,"CAMPBELL COUNTY MEMORIAL HOSPITAL",530002,"WY","PN",170,NA,0.949,14.7406,15.5335,22,"07/01/2014","06/30/2017","501 SOUTH BURMA AVENUE","GILLETTE",82716,"CAMPBELL",3076881551,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","GILLETTE","Point",-105.519557,44.289846,"501 SOUTH BURMA AVENUE",82716,"WY",NA,NA,NA,NA,NA,NA,NA
"836",14503,"OPELOUSAS GENERAL HEALTH SYSTEM",190017,"LA","AMI",114,NA,0.9449,15.3749,16.2711,14,"07/01/2014","06/30/2017","539 EAST PRUDHOMME STREET","OPELOUSAS",70570,"ST. LANDRY",3379483011,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Below the national average","OPELOUSAS","Point",-92.075785,30.543457,"539 EAST PRUDHOMME STREET",70570,"LA",NA,NA,NA,NA,NA,NA,NA
"837",14505,"OPELOUSAS GENERAL HEALTH SYSTEM",190017,"LA","COPD",295,NA,0.9004,18.9681,21.0665,48,"07/01/2014","06/30/2017","539 EAST PRUDHOMME STREET","OPELOUSAS",70570,"ST. LANDRY",3379483011,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Below the national average","OPELOUSAS","Point",-92.075785,30.543457,"539 EAST PRUDHOMME STREET",70570,"LA",NA,NA,NA,NA,NA,NA,NA
"838",14506,"OPELOUSAS GENERAL HEALTH SYSTEM",190017,"LA","HF",376,NA,0.9791,22.173,22.6462,82,"07/01/2014","06/30/2017","539 EAST PRUDHOMME STREET","OPELOUSAS",70570,"ST. LANDRY",3379483011,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Below the national average","OPELOUSAS","Point",-92.075785,30.543457,"539 EAST PRUDHOMME STREET",70570,"LA",NA,NA,NA,NA,NA,NA,NA
"839",14507,"OPELOUSAS GENERAL HEALTH SYSTEM",190017,"LA","HIP_KNEE",298,NA,0.935,4.1602,4.4495,11,"07/01/2014","06/30/2017","539 EAST PRUDHOMME STREET","OPELOUSAS",70570,"ST. LANDRY",3379483011,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Below the national average","OPELOUSAS","Point",-92.075785,30.543457,"539 EAST PRUDHOMME STREET",70570,"LA",NA,NA,NA,NA,NA,NA,NA
"840",14508,"OPELOUSAS GENERAL HEALTH SYSTEM",190017,"LA","PN",493,NA,0.9954,17.095,17.1745,84,"07/01/2014","06/30/2017","539 EAST PRUDHOMME STREET","OPELOUSAS",70570,"ST. LANDRY",3379483011,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Below the national average","OPELOUSAS","Point",-92.075785,30.543457,"539 EAST PRUDHOMME STREET",70570,"LA",NA,NA,NA,NA,NA,NA,NA
"841",14757,"NATCHITOCHES REGIONAL MEDICAL CENTER",190007,"LA","COPD",122,NA,0.9479,18.0391,19.0314,18,"07/01/2014","06/30/2017","501 KEYSER AVE","NATCHITOCHES",71457,"NATCHITOCHES",3184712628,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","NATCHITOCHES","Point",-93.079253,31.753563,"501 KEYSER AVE",71457,"LA",NA,NA,NA,NA,NA,NA,NA
"842",14758,"NATCHITOCHES REGIONAL MEDICAL CENTER",190007,"LA","HF",158,NA,1.0591,23.5621,22.2481,41,"07/01/2014","06/30/2017","501 KEYSER AVE","NATCHITOCHES",71457,"NATCHITOCHES",3184712628,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","NATCHITOCHES","Point",-93.079253,31.753563,"501 KEYSER AVE",71457,"LA",NA,NA,NA,NA,NA,NA,NA
"843",14759,"NATCHITOCHES REGIONAL MEDICAL CENTER",190007,"LA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.977,4.6777,4.7879,NA,"07/01/2014","06/30/2017","501 KEYSER AVE","NATCHITOCHES",71457,"NATCHITOCHES",3184712628,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","NATCHITOCHES","Point",-93.079253,31.753563,"501 KEYSER AVE",71457,"LA",NA,NA,NA,NA,NA,NA,NA
"844",14760,"NATCHITOCHES REGIONAL MEDICAL CENTER",190007,"LA","PN",258,NA,0.9331,15.5494,16.6645,36,"07/01/2014","06/30/2017","501 KEYSER AVE","NATCHITOCHES",71457,"NATCHITOCHES",3184712628,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","NATCHITOCHES","Point",-93.079253,31.753563,"501 KEYSER AVE",71457,"LA",NA,NA,NA,NA,NA,NA,NA
"845",14914,"ELBERT MEMORIAL HOSPITAL",110026,"GA","COPD",NA,"5 - Results are not available for this reporting period.",1.0311,18.2501,17.7,NA,"07/01/2014","06/30/2017","4 MEDICAL DRIVE","ELBERTON",30635,"ELBERT",7062132535,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average","Same as the national average","ELBERTON","Point",-82.875601,34.113068,"4 MEDICAL DRIVE",30635,"GA",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"846",14915,"ELBERT MEMORIAL HOSPITAL",110026,"GA","HF",NA,"5 - Results are not available for this reporting period.",0.9342,18.5252,19.8292,NA,"07/01/2014","06/30/2017","4 MEDICAL DRIVE","ELBERTON",30635,"ELBERT",7062132535,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average","Same as the national average","ELBERTON","Point",-82.875601,34.113068,"4 MEDICAL DRIVE",30635,"GA",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"847",14917,"ELBERT MEMORIAL HOSPITAL",110026,"GA","PN",182,NA,0.9113,13.371,14.6726,19,"07/01/2014","06/30/2017","4 MEDICAL DRIVE","ELBERTON",30635,"ELBERT",7062132535,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average","Same as the national average","ELBERTON","Point",-82.875601,34.113068,"4 MEDICAL DRIVE",30635,"GA",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA,NA
"848",14920,"JEFFERSON HOSPITAL",110100,"GA","COPD",NA,"5 - Results are not available for this reporting period.",0.9876,19.1544,19.394,NA,"07/01/2014","06/30/2017","1067 PEACHTREE ST","LOUISVILLE",30434,"JEFFERSON",4786257000,"Acute Care Hospitals",TRUE,TRUE,3,NA,NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average",NA,"LOUISVILLE","Point",-82.404384,33.00976,"1067 PEACHTREE ST",30434,"GA",NA,"Results are not available for this reporting period.",NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"849",14923,"JEFFERSON HOSPITAL",110100,"GA","PN",NA,"5 - Results are not available for this reporting period.",0.9568,14.8591,15.5299,NA,"07/01/2014","06/30/2017","1067 PEACHTREE ST","LOUISVILLE",30434,"JEFFERSON",4786257000,"Acute Care Hospitals",TRUE,TRUE,3,NA,NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average",NA,"LOUISVILLE","Point",-82.404384,33.00976,"1067 PEACHTREE ST",30434,"GA",NA,"Results are not available for this reporting period.",NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"850",15075,"JACKSON HOSPITAL",100142,"FL","COPD",230,NA,1.1138,18.7364,16.8227,51,"07/01/2014","06/30/2017","4250 HOSPITAL DR","MARIANNA",32446,"JACKSON",8507182620,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","MARIANNA","Point",-85.240932,30.78748,"4250 HOSPITAL DR",32446,"FL",NA,NA,NA,NA,NA,NA,NA
"851",15076,"JACKSON HOSPITAL",100142,"FL","HF",231,NA,1.0963,22.1283,20.1848,57,"07/01/2014","06/30/2017","4250 HOSPITAL DR","MARIANNA",32446,"JACKSON",8507182620,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","MARIANNA","Point",-85.240932,30.78748,"4250 HOSPITAL DR",32446,"FL",NA,NA,NA,NA,NA,NA,NA
"852",15077,"JACKSON HOSPITAL",100142,"FL","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9794,3.8063,3.8865,NA,"07/01/2014","06/30/2017","4250 HOSPITAL DR","MARIANNA",32446,"JACKSON",8507182620,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","MARIANNA","Point",-85.240932,30.78748,"4250 HOSPITAL DR",32446,"FL",NA,NA,NA,NA,NA,NA,NA
"853",15078,"JACKSON HOSPITAL",100142,"FL","PN",390,NA,0.9667,14.6083,15.1119,55,"07/01/2014","06/30/2017","4250 HOSPITAL DR","MARIANNA",32446,"JACKSON",8507182620,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","MARIANNA","Point",-85.240932,30.78748,"4250 HOSPITAL DR",32446,"FL",NA,NA,NA,NA,NA,NA,NA
"854",15292,"NEW ORLEANS EAST HOSPITAL",190313,"LA","HF",NA,"5 - Results are not available for this reporting period.",0.9879,19.0174,19.2496,NA,"07/01/2014","06/30/2017","5620 READ BLVD","NEW ORLEANS",70127,"ORLEANS",5045926600,"Acute Care Hospitals",TRUE,NA,NA,NA,NA,"Results are not available for this reporting period.",NA,"Same as the national average","Below the national average","Below the national average",NA,"NEW ORLEANS","Point",-89.971583,30.030738,"5620 READ BLVD",70127,"LA","There are too few measures or measure groups reported to calculate a star rating or measure group score.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,"Results are not available for this reporting period.",NA,NA
"855",15459,"COLQUITT REGIONAL MEDICAL CENTER",110105,"GA","COPD",186,NA,1.0783,19.555,18.1347,42,"07/01/2014","06/30/2017","3131 THOMASVILLE HWY BOX 40","MOULTRIE",31768,"COLQUITT",2299853420,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","MOULTRIE","Point",-83.782918,31.126747,"3131 THOMASVILLE HWY BOX 40",31768,"GA",NA,NA,NA,NA,NA,NA,NA
"856",15460,"COLQUITT REGIONAL MEDICAL CENTER",110105,"GA","HF",252,NA,1.0656,22.1921,20.8259,60,"07/01/2014","06/30/2017","3131 THOMASVILLE HWY BOX 40","MOULTRIE",31768,"COLQUITT",2299853420,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","MOULTRIE","Point",-83.782918,31.126747,"3131 THOMASVILLE HWY BOX 40",31768,"GA",NA,NA,NA,NA,NA,NA,NA
